Event ID,Event Type,description,location,source,type,currencyCode,Price ($),url,Distance (km)
701,Pets,,"52.742137, 101.67354",MockSource,Pets,USD,0.03,https://placeholder.url,12.9
616,Exhibitions,,"40.291054, 18.163078",MockSource,Exhibitions,USD,88.13,https://placeholder.url,17.77
39,Film,,"45.179709, -109.098044",MockSource,Film,USD,28.41,https://placeholder.url,17.8
113,Virtual,,"77.308377, 6.47384",MockSource,Virtual,USD,11.25,https://placeholder.url,14.08
522,Charity,,"81.408367, 122.074916",MockSource,Charity,USD,12.0,https://placeholder.url,12.47
789,Sports,,"22.410139, -69.820946",MockSource,Sports,USD,104.89,https://placeholder.url,0.07
283,Networking,,"78.710286, -141.515057",MockSource,Networking,USD,105.87,https://placeholder.url,8.15
863,Gaming,,"-81.197244, -133.560217",MockSource,Gaming,USD,29.54,https://placeholder.url,10.11
871,Gaming,,"-38.90099, -67.352506",MockSource,Gaming,USD,15.71,https://placeholder.url,3.5
341,Workshops,,"18.053344, -177.334753",MockSource,Workshops,USD,11.07,https://placeholder.url,10.98
128,Charity,,"-47.952002, -159.179417",MockSource,Charity,USD,19.36,https://placeholder.url,8.32
475,Community,,"42.312605, -102.283106",MockSource,Community,USD,8.32,https://placeholder.url,5.08
647,Networking,,"-66.43249, 84.17539",MockSource,Networking,USD,18.97,https://placeholder.url,10.8
536,Film,,"-57.839397, -84.429576",MockSource,Film,USD,13.9,https://placeholder.url,16.24
583,Theater,,"-18.555347, -166.41172",MockSource,Theater,USD,109.92,https://placeholder.url,15.15
161,Community,,"79.236524, -17.298873",MockSource,Community,USD,0.92,https://placeholder.url,14.77
544,Community,,"55.850863, 159.853081",MockSource,Community,USD,8.91,https://placeholder.url,10.81
931,Community,,"-7.026394, -115.238255",MockSource,Community,USD,2.86,https://placeholder.url,13.62
495,Gaming,,"-69.316731, 160.186933",MockSource,Gaming,USD,57.91,https://placeholder.url,2.74
530,Workshops,,"-27.367009, -34.474261",MockSource,Workshops,USD,38.58,https://placeholder.url,4.1
25,Outdoors,,"77.267505, -7.049319",MockSource,Outdoors,USD,59.06,https://placeholder.url,4.49
949,Theater,,"-65.477344, -75.414654",MockSource,Theater,USD,66.81,https://placeholder.url,1.74
707,Theater,,"-18.737842, -56.184273",MockSource,Theater,USD,126.93,https://placeholder.url,11.61
123,Community,,"-29.694669, -179.382884",MockSource,Community,USD,8.95,https://placeholder.url,12.96
178,Community,,"-44.410241, 118.708039",MockSource,Community,USD,14.17,https://placeholder.url,16.66
184,Community,,"-35.473104, 32.301252",MockSource,Community,USD,10.77,https://placeholder.url,15.84
56,Music,,"1.719661, 143.814196",MockSource,Music,USD,74.93,https://placeholder.url,11.18
902,Exhibitions,,"46.210107, 99.6755",MockSource,Exhibitions,USD,49.25,https://placeholder.url,6.3
666,Community,,"-19.735349, 62.34866",MockSource,Community,USD,9.11,https://placeholder.url,14.11
714,Festivals,,"81.885405, 167.830048",MockSource,Festivals,USD,125.1,https://placeholder.url,25.12
918,Nightlife,,"-41.509772, 46.805715",MockSource,Nightlife,USD,32.02,https://placeholder.url,9.38
895,Exhibitions,,"70.533219, -53.871577",MockSource,Exhibitions,USD,90.8,https://placeholder.url,9.71
330,Gaming,,"31.367869, 46.413109",MockSource,Gaming,USD,33.35,https://placeholder.url,11.02
266,Virtual,,"44.143333, -74.211022",MockSource,Virtual,USD,47.48,https://placeholder.url,13.16
281,Community,,"34.869983, 83.382629",MockSource,Community,USD,19.49,https://placeholder.url,9.31
334,Exhibitions,,"37.8328, -65.100099",MockSource,Exhibitions,USD,57.97,https://placeholder.url,14.87
489,Festivals,,"-37.620188, 30.498714",MockSource,Festivals,USD,61.75,https://placeholder.url,73.44
573,Festivals,,"76.104812, 31.534937",MockSource,Festivals,USD,69.26,https://placeholder.url,68.84
204,Pets,,"-42.628607, -29.454524",MockSource,Pets,USD,24.27,https://placeholder.url,7.16
279,Theater,,"87.262192, -176.654449",MockSource,Theater,USD,131.12,https://placeholder.url,13.62
668,Festivals,,"-20.236433, -74.93243",MockSource,Festivals,USD,71.98,https://placeholder.url,50.53
147,Gaming,,"72.103325, 5.2436",MockSource,Gaming,USD,29.89,https://placeholder.url,10.26
807,Festivals,,"0.964313, -62.46381",MockSource,Festivals,USD,71.21,https://placeholder.url,33.31
926,Outdoors,,"8.442567, 27.344002",MockSource,Outdoors,USD,36.42,https://placeholder.url,19.11
883,Workshops,,"42.2866, -106.322354",MockSource,Workshops,USD,40.65,https://placeholder.url,19.16
179,Music,,"60.868607, -53.313378",MockSource,Music,USD,149.3,https://placeholder.url,8.44
218,Festivals,,"-7.382273, 88.477284",MockSource,Festivals,USD,108.27,https://placeholder.url,25.34
990,Film,,"27.507594, -12.516732",MockSource,Film,USD,6.17,https://placeholder.url,4.23
122,Community,,"16.012458, -160.187125",MockSource,Community,USD,0.47,https://placeholder.url,6.07
975,Community,,"-5.807653, -142.513632",MockSource,Community,USD,10.63,https://placeholder.url,7.46
864,Theater,,"26.857452, -20.029118",MockSource,Theater,USD,57.29,https://placeholder.url,23.12
650,Wellness,,"-58.109263, 147.444031",MockSource,Wellness,USD,36.23,https://placeholder.url,11.66
52,Theater,,"-23.270604, 136.123082",MockSource,Theater,USD,49.5,https://placeholder.url,24.57
426,Workshops,,"54.224728, -140.402543",MockSource,Workshops,USD,33.98,https://placeholder.url,11.52
593,Theater,,"62.631818, 130.348989",MockSource,Theater,USD,95.65,https://placeholder.url,21.91
661,Nightlife,,"82.835622, 99.222903",MockSource,Nightlife,USD,43.37,https://placeholder.url,24.36
702,Outdoors,,"9.739947, 129.140297",MockSource,Outdoors,USD,92.55,https://placeholder.url,5.68
194,Film,,"66.032237, -1.803351",MockSource,Film,USD,19.14,https://placeholder.url,15.11
248,Film,,"-42.832958, -46.501497",MockSource,Film,USD,34.88,https://placeholder.url,25.43
397,Sports,,"-40.035913, -7.289776",MockSource,Sports,USD,79.67,https://placeholder.url,9.25
827,Outdoors,,"-46.027744, -154.826898",MockSource,Outdoors,USD,57.42,https://placeholder.url,21.24
959,Outdoors,,"-42.661378, -102.098018",MockSource,Outdoors,USD,54.93,https://placeholder.url,7.15
331,Wellness,,"57.48475, -137.697813",MockSource,Wellness,USD,14.0,https://placeholder.url,17.25
400,Festivals,,"-28.969436, 109.456609",MockSource,Festivals,USD,114.61,https://placeholder.url,99.79
887,Pets,,"0.570112, 172.204015",MockSource,Pets,USD,40.41,https://placeholder.url,20.43
614,Wellness,,"67.310606, -2.540403",MockSource,Wellness,USD,61.58,https://placeholder.url,16.42
456,Pets,,"-11.651129, -79.033341",MockSource,Pets,USD,48.42,https://placeholder.url,29.34
598,Theater,,"14.768057, 157.090753",MockSource,Theater,USD,143.6,https://placeholder.url,4.97
626,Family,,"78.380551, -128.428323",MockSource,Family,USD,63.25,https://placeholder.url,22.75
42,Science,,"47.740004, -151.004424",MockSource,Science,USD,91.99,https://placeholder.url,13.73
766,Gaming,,"-29.851069, 76.375401",MockSource,Gaming,USD,38.09,https://placeholder.url,25.98
498,Charity,,"66.702443, 177.994157",MockSource,Charity,USD,15.63,https://placeholder.url,19.39
185,Virtual,,"-59.152462, -55.29106",MockSource,Virtual,USD,6.97,https://placeholder.url,19.14
376,Outdoors,,"-33.329531, 61.799805",MockSource,Outdoors,USD,67.87,https://placeholder.url,24.95
854,Networking,,"-85.658602, 158.301955",MockSource,Networking,USD,104.66,https://placeholder.url,19.95
572,Gaming,,"-68.366626, -163.900715",MockSource,Gaming,USD,34.12,https://placeholder.url,29.5
169,Wellness,,"-65.608274, 107.299496",MockSource,Wellness,USD,10.47,https://placeholder.url,22.38
203,Wellness,,"52.059108, 84.786988",MockSource,Wellness,USD,40.04,https://placeholder.url,27.8
101,Holiday,,"-83.709481, -19.610826",MockSource,Holiday,USD,17.84,https://placeholder.url,1.84
358,Gaming,,"48.193051, -146.391941",MockSource,Gaming,USD,33.91,https://placeholder.url,29.52
267,Festivals,,"51.519745, 116.332068",MockSource,Festivals,USD,171.26,https://placeholder.url,8.6
159,Nightlife,,"-41.461374, 124.893055",MockSource,Nightlife,USD,82.91,https://placeholder.url,19.35
563,Festivals,,"42.174257, 134.210768",MockSource,Festivals,USD,63.32,https://placeholder.url,35.8
319,Community,,"18.090275, 146.093655",MockSource,Community,USD,0.15,https://placeholder.url,21.86
233,Community,,"-87.692231, 112.756166",MockSource,Community,USD,16.66,https://placeholder.url,4.01
368,Nightlife,,"-31.807302, 79.963703",MockSource,Nightlife,USD,87.86,https://placeholder.url,18.81
59,Nightlife,,"-59.671082, -4.494024",MockSource,Nightlife,USD,31.07,https://placeholder.url,4.88
617,Science,,"-21.424612, 157.346153",MockSource,Science,USD,59.81,https://placeholder.url,5.28
919,Charity,,"73.991747, 67.9525",MockSource,Charity,USD,4.38,https://placeholder.url,21.48
472,Science,,"54.075636, 136.606427",MockSource,Science,USD,56.1,https://placeholder.url,14.16
28,Nightlife,,"76.307436, 37.783891",MockSource,Nightlife,USD,70.55,https://placeholder.url,27.74
687,Exhibitions,,"-2.807936, 63.711909",MockSource,Exhibitions,USD,9.5,https://placeholder.url,6.66
601,Wellness,,"34.02891, -72.688837",MockSource,Wellness,USD,54.02,https://placeholder.url,27.29
935,Science,,"33.403024, -116.23037",MockSource,Science,USD,75.36,https://placeholder.url,28.76
479,Sports,,"-39.227413, 1.427233",MockSource,Sports,USD,88.27,https://placeholder.url,27.3
752,Science,,"-39.814825, -171.848485",MockSource,Science,USD,98.82,https://placeholder.url,18.16
398,Charity,,"-61.006974, 105.443399",MockSource,Charity,USD,37.79,https://placeholder.url,18.59
905,Pets,,"-69.04341, 52.329732",MockSource,Pets,USD,22.9,https://placeholder.url,26.26
40,Festivals,,"67.23176, 176.798931",MockSource,Festivals,USD,134.73,https://placeholder.url,89.77
228,Family,,"60.260659, -155.864363",MockSource,Family,USD,11.24,https://placeholder.url,25.46
801,Pets,,"4.205518, -51.48761",MockSource,Pets,USD,20.34,https://placeholder.url,1.06
929,Film,,"-2.286194, 101.865033",MockSource,Film,USD,13.89,https://placeholder.url,27.7
788,Nightlife,,"-71.689333, -102.271998",MockSource,Nightlife,USD,11.62,https://placeholder.url,28.15
679,Gaming,,"10.505661, 54.911221",MockSource,Gaming,USD,35.12,https://placeholder.url,23.8
835,Festivals,,"-86.316734, -123.405834",MockSource,Festivals,USD,105.55,https://placeholder.url,32.15
525,Exhibitions,,"39.482289, -164.101638",MockSource,Exhibitions,USD,32.64,https://placeholder.url,21.12
32,Wellness,,"53.368227, -39.424904",MockSource,Wellness,USD,32.26,https://placeholder.url,8.93
862,Community,,"-80.108586, -158.830358",MockSource,Community,USD,8.57,https://placeholder.url,24.27
412,Workshops,,"46.270689, 141.520573",MockSource,Workshops,USD,42.59,https://placeholder.url,21.54
389,Conferences,,"18.9603, -149.375785",MockSource,Conferences,USD,439.45,https://placeholder.url,2.11
236,Networking,,"51.431535, -146.737445",MockSource,Networking,USD,58.98,https://placeholder.url,9.54
170,Community,,"60.104729, 126.247974",MockSource,Community,USD,11.17,https://placeholder.url,26.89
316,Charity,,"78.714934, 144.543507",MockSource,Charity,USD,19.84,https://placeholder.url,28.5
898,Networking,,"89.510949, -112.899096",MockSource,Networking,USD,125.28,https://placeholder.url,26.93
444,Festivals,,"-53.899613, -73.309509",MockSource,Festivals,USD,169.65,https://placeholder.url,18.93
286,Community,,"-53.656882, 5.842759",MockSource,Community,USD,5.0,https://placeholder.url,24.43
155,Conferences,,"-57.67434, -146.697367",MockSource,Conferences,USD,224.26,https://placeholder.url,9.75
55,Film,,"85.274996, 18.238577",MockSource,Film,USD,9.34,https://placeholder.url,26.44
623,Festivals,,"45.429951, -148.870139",MockSource,Festivals,USD,117.52,https://placeholder.url,54.87
20,Festivals,,"-39.792105, -176.144445",MockSource,Festivals,USD,105.39,https://placeholder.url,97.12
296,Exhibitions,,"58.94013, -93.533245",MockSource,Exhibitions,USD,65.21,https://placeholder.url,66.96
68,Nightlife,,"-28.050407, 57.712458",MockSource,Nightlife,USD,90.96,https://placeholder.url,53.33
973,Virtual,,"-47.432299, 88.537196",MockSource,Virtual,USD,39.22,https://placeholder.url,99.84
568,Theater,,"9.256846, -121.492767",MockSource,Theater,USD,116.97,https://placeholder.url,29.84
117,Festivals,,"72.92344, 57.419182",MockSource,Festivals,USD,79.08,https://placeholder.url,7.67
794,Theater,,"-54.10249, -87.072314",MockSource,Theater,USD,95.49,https://placeholder.url,3.66
804,Science,,"29.21668, -161.681171",MockSource,Science,USD,32.67,https://placeholder.url,32.4
164,Music,,"36.556711, 56.852965",MockSource,Music,USD,46.32,https://placeholder.url,1.79
663,Workshops,,"61.099024, 159.945083",MockSource,Workshops,USD,44.14,https://placeholder.url,24.21
509,Wellness,,"-33.271897, 71.640675",MockSource,Wellness,USD,67.27,https://placeholder.url,34.25
660,Wellness,,"-46.574853, -106.06981",MockSource,Wellness,USD,40.25,https://placeholder.url,56.41
340,Festivals,,"76.799472, -43.912669",MockSource,Festivals,USD,63.61,https://placeholder.url,9.86
4,Pets,,"-29.753542, 55.531924",MockSource,Pets,USD,35.28,https://placeholder.url,39.93
187,Wellness,,"-30.401888, -25.250627",MockSource,Wellness,USD,53.72,https://placeholder.url,41.52
599,Wellness,,"7.486764, -140.961255",MockSource,Wellness,USD,50.53,https://placeholder.url,94.07
550,Sports,,"84.489127, 147.630799",MockSource,Sports,USD,82.58,https://placeholder.url,36.3
200,Conferences,,"26.26117, -158.619183",MockSource,Conferences,USD,196.77,https://placeholder.url,5.9
621,Pets,,"-33.361186, 3.306211",MockSource,Pets,USD,47.65,https://placeholder.url,75.74
952,Music,,"89.033846, -46.812952",MockSource,Music,USD,50.47,https://placeholder.url,98.61
979,Science,,"-74.185612, 58.238487",MockSource,Science,USD,47.52,https://placeholder.url,84.67
751,Science,,"76.543112, -124.331114",MockSource,Science,USD,83.44,https://placeholder.url,86.18
423,Family,,"17.214108, -89.700483",MockSource,Family,USD,67.54,https://placeholder.url,48.03
768,Sports,,"52.292817, -53.840317",MockSource,Sports,USD,226.46,https://placeholder.url,10.56
418,Film,,"-1.462231, -91.388119",MockSource,Film,USD,9.8,https://placeholder.url,26.92
934,Theater,,"36.90591, -43.174012",MockSource,Theater,USD,40.27,https://placeholder.url,34.49
924,Nightlife,,"33.400278, 35.533149",MockSource,Nightlife,USD,41.13,https://placeholder.url,51.81
729,Nightlife,,"-32.970554, 126.243874",MockSource,Nightlife,USD,40.05,https://placeholder.url,33.64
521,Networking,,"24.724916, -173.765285",MockSource,Networking,USD,75.33,https://placeholder.url,39.18
165,Film,,"-84.868193, 116.59297",MockSource,Film,USD,32.52,https://placeholder.url,25.34
823,Pets,,"-52.666587, -61.68265",MockSource,Pets,USD,13.52,https://placeholder.url,6.96
45,Science,,"59.752777, 106.798776",MockSource,Science,USD,68.51,https://placeholder.url,84.93
149,Holiday,,"-74.279389, 144.089572",MockSource,Holiday,USD,57.33,https://placeholder.url,62.48
882,Networking,,"79.004759, -50.872156",MockSource,Networking,USD,52.62,https://placeholder.url,37.57
255,Virtual,,"-64.682349, 62.19278",MockSource,Virtual,USD,49.98,https://placeholder.url,78.8
176,Charity,,"15.038042, 60.10407",MockSource,Charity,USD,44.71,https://placeholder.url,36.59
732,Gaming,,"82.609811, -59.727668",MockSource,Gaming,USD,50.12,https://placeholder.url,38.03
404,Nightlife,,"46.86319, -115.070858",MockSource,Nightlife,USD,50.68,https://placeholder.url,87.15
961,Nightlife,,"42.857405, -62.589821",MockSource,Nightlife,USD,63.9,https://placeholder.url,32.44
112,Outdoors,,"-42.223892, -178.950456",MockSource,Outdoors,USD,32.03,https://placeholder.url,35.8
124,Conferences,,"17.483537, -48.122885",MockSource,Conferences,USD,403.06,https://placeholder.url,5.05
476,Charity,,"85.294521, 104.039977",MockSource,Charity,USD,4.22,https://placeholder.url,11.92
673,Holiday,,"-0.439205, -139.37055",MockSource,Holiday,USD,38.41,https://placeholder.url,36.32
656,Wellness,,"-84.550442, -140.20672",MockSource,Wellness,USD,50.29,https://placeholder.url,86.07
853,Gaming,,"-50.488293, 156.451721",MockSource,Gaming,USD,31.15,https://placeholder.url,54.61
879,Nightlife,,"-75.851616, 123.864554",MockSource,Nightlife,USD,71.49,https://placeholder.url,31.92
152,Workshops,,"-47.623379, 132.432946",MockSource,Workshops,USD,48.86,https://placeholder.url,85.2
963,Holiday,,"32.449586, -161.365129",MockSource,Holiday,USD,78.56,https://placeholder.url,92.97
326,Wellness,,"-28.656293, -178.769374",MockSource,Wellness,USD,77.5,https://placeholder.url,34.69
162,Film,,"22.076326, -152.529313",MockSource,Film,USD,33.22,https://placeholder.url,61.06
223,Networking,,"-59.820329, -110.486483",MockSource,Networking,USD,57.08,https://placeholder.url,95.88
435,Family,,"48.339131, 78.782453",MockSource,Family,USD,68.83,https://placeholder.url,94.65
724,Music,,"88.945901, 139.436495",MockSource,Music,USD,56.33,https://placeholder.url,82.23
468,Theater,,"84.585908, 87.977865",MockSource,Theater,USD,98.11,https://placeholder.url,50.18
351,Family,,"87.125719, -39.698223",MockSource,Family,USD,79.87,https://placeholder.url,47.64
269,Nightlife,,"-21.02606, 102.388624",MockSource,Nightlife,USD,82.21,https://placeholder.url,8.81
966,Exhibitions,,"63.382432, 168.378928",MockSource,Exhibitions,USD,39.17,https://placeholder.url,57.46
108,Science,,"15.539381, 132.942846",MockSource,Science,USD,69.61,https://placeholder.url,48.98
231,Music,,"-37.621103, 105.965384",MockSource,Music,USD,85.24,https://placeholder.url,64.21
242,Nightlife,,"-35.631342, -65.57241",MockSource,Nightlife,USD,85.75,https://placeholder.url,83.82
542,Science,,"-26.831926, -132.081901",MockSource,Science,USD,59.67,https://placeholder.url,82.58
65,Exhibitions,,"-77.406499, 106.34401",MockSource,Exhibitions,USD,71.94,https://placeholder.url,79.7
748,Gaming,,"-45.763653, 86.578775",MockSource,Gaming,USD,51.09,https://placeholder.url,92.94
35,Theater,,"-82.693831, -178.045225",MockSource,Theater,USD,41.55,https://placeholder.url,35.35
7,Holiday,,"-87.27911, 47.352488",MockSource,Holiday,USD,85.5,https://placeholder.url,51.61
75,Holiday,,"31.836035, 78.178997",MockSource,Holiday,USD,39.2,https://placeholder.url,41.09
324,Charity,,"-67.101121, 178.56488",MockSource,Charity,USD,45.95,https://placeholder.url,66.18
63,Nightlife,,"-9.921682, -71.391325",MockSource,Nightlife,USD,36.85,https://placeholder.url,74.93
682,Nightlife,,"-17.390914, 74.36073",MockSource,Nightlife,USD,88.91,https://placeholder.url,74.92
513,Gaming,,"31.015873, 93.189009",MockSource,Gaming,USD,59.34,https://placeholder.url,74.54
514,Theater,,"-70.932022, 62.107864",MockSource,Theater,USD,39.53,https://placeholder.url,37.94
44,Holiday,,"-16.747574, -48.766249",MockSource,Holiday,USD,58.5,https://placeholder.url,61.07
800,Science,,"-71.195261, -145.096124",MockSource,Science,USD,96.39,https://placeholder.url,15.74
437,Charity,,"-6.462855, 158.348506",MockSource,Charity,USD,23.82,https://placeholder.url,15.76
846,Holiday,,"-36.205013, 49.299599",MockSource,Holiday,USD,5.58,https://placeholder.url,18.3
83,Wellness,,"64.791961, 113.967472",MockSource,Wellness,USD,65.41,https://placeholder.url,44.58
706,Nightlife,,"13.624287, 105.445289",MockSource,Nightlife,USD,53.71,https://placeholder.url,33.33
244,Outdoors,,"-16.637344, -151.360288",MockSource,Outdoors,USD,69.33,https://placeholder.url,46.94
399,Science,,"-21.839764, 11.700961",MockSource,Science,USD,53.95,https://placeholder.url,90.69
809,Gaming,,"-49.916373, 159.129731",MockSource,Gaming,USD,51.47,https://placeholder.url,97.24
795,Theater,,"61.532951, -27.467084",MockSource,Theater,USD,93.4,https://placeholder.url,51.49
840,Exhibitions,,"-40.553676, 39.980775",MockSource,Exhibitions,USD,70.9,https://placeholder.url,53.04
750,Family,,"46.52746, -142.627481",MockSource,Family,USD,51.31,https://placeholder.url,30.28
603,Wellness,,"65.298025, -170.80046",MockSource,Wellness,USD,31.18,https://placeholder.url,61.72
151,Nightlife,,"66.266854, -44.104268",MockSource,Nightlife,USD,97.42,https://placeholder.url,42.6
632,Pets,,"-73.430646, -164.518237",MockSource,Pets,USD,48.1,https://placeholder.url,55.57
767,Science,,"-9.587899, 132.514944",MockSource,Science,USD,81.1,https://placeholder.url,58.69
594,Outdoors,,"-68.666998, -94.206002",MockSource,Outdoors,USD,70.93,https://placeholder.url,31.8
471,Nightlife,,"-24.6828, 141.733352",MockSource,Nightlife,USD,81.29,https://placeholder.url,99.48
137,Music,,"-43.94625, 100.715676",MockSource,Music,USD,65.08,https://placeholder.url,18.94
153,Pets,,"-47.266792, 56.693983",MockSource,Pets,USD,39.31,https://placeholder.url,28.07
100,Pets,,"85.860382, 152.069461",MockSource,Pets,USD,38.97,https://placeholder.url,96.41
278,Holiday,,"87.948599, 100.769153",MockSource,Holiday,USD,61.43,https://placeholder.url,95.46
870,Nightlife,,"73.23017, 9.511754",MockSource,Nightlife,USD,35.94,https://placeholder.url,53.71
722,Nightlife,,"-88.522023, -31.76028",MockSource,Nightlife,USD,69.93,https://placeholder.url,80.43
815,Charity,,"7.421467, -28.822116",MockSource,Charity,USD,32.5,https://placeholder.url,31.56
799,Pets,,"-46.417663, -54.347161",MockSource,Pets,USD,32.21,https://placeholder.url,91.76
595,Nightlife,,"77.021058, -144.17221",MockSource,Nightlife,USD,49.2,https://placeholder.url,86.5
662,Science,,"-64.674644, 110.30508",MockSource,Science,USD,98.17,https://placeholder.url,72.03
504,Virtual,,"51.856762, 160.483296",MockSource,Virtual,USD,31.99,https://placeholder.url,39.51
820,Sports,,"70.460347, 150.35941",MockSource,Sports,USD,81.25,https://placeholder.url,74.92
733,Exhibitions,,"34.013047, -166.154835",MockSource,Exhibitions,USD,77.37,https://placeholder.url,43.51
183,Outdoors,,"-23.76965, 130.925352",MockSource,Outdoors,USD,98.08,https://placeholder.url,4.86
845,Virtual,,"-70.99238, 151.982112",MockSource,Virtual,USD,41.58,https://placeholder.url,81.15
481,Outdoors,,"-27.185978, 78.914093",MockSource,Outdoors,USD,81.5,https://placeholder.url,87.53
